Timestamp	GPU_Usage_Percentage	GPU_Total_Mem_Usage	GPU_Total_Mem_Usage_Percentage
1684498065.6662354	95	15152	18.65
1684498066.3002064	100	15292	18.82
1684498066.9322753	97	15292	18.82
1684498067.592797	100	15384	18.93
1684498068.2625442	96	15428	18.99
1684498068.9017124	100	15520	19.1
1684498069.5646055	94	15704	19.33
1684498070.2080796	97	15704	19.33
1684498070.855227	97	15844	19.5
1684498071.4945197	94	15844	19.5
1684498072.131902	100	15936	19.61
1684498072.7733154	86	15980	19.67
1684498073.4223578	100	16072	19.78
1684498074.0774844	93	16256	20.01
1684498074.7225907	97	16256	20.01
1684498075.3615181	84	16396	20.18
1684498075.9938395	95	16396	20.18
1684498076.6481423	100	16488	20.29
1684498077.2759628	95	16532	20.35
1684498077.9452817	100	16624	20.46
1684498078.5840874	95	16808	20.69
1684498079.2454185	100	16808	20.69
1684498079.8837583	95	16948	20.86
1684498080.5241966	95	16948	20.86
1684498081.167036	100	17040	20.97
1684498081.8426313	95	17084	21.03
1684498082.507277	100	17176	21.14
1684498083.1387315	96	17360	21.37
1684498083.7726245	100	17360	21.37
1684498084.4048858	94	17500	21.54
1684498085.0329814	96	17500	21.54
1684498085.6721914	100	17592	21.65
1684498086.3237202	96	17636	21.71
1684498086.966278	100	17728	21.82
1684498087.6202836	96	17912	22.05
1684498088.2924027	100	17912	22.05
1684498088.928534	66	18052	22.22
1684498089.5935419	94	18052	22.22
1684498090.2479787	100	18144	22.33
1684498090.888813	96	18188	22.38
1684498091.5526276	100	18280	22.5
1684498092.1845107	95	18464	22.72
1684498092.8742144	96	18464	22.72
1684498093.5341399	81	18604	22.9
1684498094.188763	95	18604	22.9
1684498094.8210325	100	18696	23.01
1684498095.469847	96	18740	23.06
1684498096.1035302	100	18832	23.18
1684498096.7340357	96	19016	23.4
1684498097.3835187	98	19016	23.4
1684498098.0494103	92	19156	23.58
1684498098.6969357	95	19156	23.58
1684498099.3444662	100	19248	23.69
1684498099.9890378	96	19292	23.74
1684498100.625817	100	19384	23.86
1684498101.2562442	95	19568	24.08
1684498101.9052773	100	19568	24.08
1684498102.5420492	90	19708	24.26
1684498103.181511	96	19708	24.26
1684498103.853344	100	19800	24.37
1684498104.5186558	96	19844	24.42
1684498105.1584883	100	19936	24.54
1684498105.8573668	96	20120	24.76
1684498106.5654523	96	20120	24.76
1684498107.2661555	99	20260	24.94
1684498107.9331975	96	20260	24.94
1684498108.566839	100	20352	25.05
1684498109.2245393	96	20488	25.22
1684498109.8818882	100	20532	25.27
1684498110.5175068	90	20672	25.44
1684498111.1539004	96	20672	25.44
1684498111.8080726	100	20812	25.61
1684498112.4637637	96	20812	25.61
1684498113.1124294	100	20904	25.73
1684498113.745824	96	21040	25.9
1684498114.402964	100	21084	25.95
1684498115.0590572	99	21224	26.12
1684498115.7035215	96	21224	26.12
1684498116.358653	100	21364	26.29
1684498117.0173235	96	21364	26.29
1684498117.6893735	100	21456	26.41
1684498118.3259063	95	21592	26.57
1684498118.9706702	97	21636	26.63
1684498119.6113353	98	21776	26.8
1684498120.2489278	94	21776	26.8
1684498120.883356	100	21916	26.97
1684498121.5374575	97	21916	26.97
1684498122.2045276	100	22008	27.09
1684498122.8534353	95	22144	27.25
1684498123.4892182	94	22188	27.31
1684498124.1227658	85	22328	27.48
1684498124.7568066	95	22328	27.48
1684498125.4152489	83	22468	27.65
1684498126.0621643	96	22468	27.65
1684498126.7241414	100	22560	27.77
1684498127.3610518	95	22696	27.93
1684498128.0280724	98	22740	27.99
1684498128.6842542	93	22880	28.16
1684498129.3250191	96	22880	28.16
1684498129.968644	100	23020	28.33
1684498130.6083653	96	23020	28.33
1684498131.2614782	100	23112	28.45
1684498131.9002535	96	23248	28.61
1684498132.556638	100	23292	28.67
1684498133.208432	93	23432	28.84
1684498133.8486433	96	23432	28.84
1684498134.4850342	100	23572	29.01
1684498135.1218865	97	23572	29.01
1684498135.7894356	100	23664	29.12
1684498136.4479988	94	23800	29.29
1684498137.0849738	100	23844	29.35
1684498137.725671	98	23984	29.52
1684498138.362012	95	23984	29.52
1684498139.033401	100	24124	29.69
1684498139.692996	95	24124	29.69
1684498140.4272692	100	24216	29.8
1684498141.095417	95	24352	29.97
1684498141.7991254	38	24396	30.03
1684498142.4935274	87	24536	30.2
1684498143.217389	94	24536	30.2
1684498143.9326034	100	24676	30.37
1684498144.6209707	96	24768	30.48
1684498145.2926264	94	24812	30.54
1684498145.9550638	100	24904	30.65
1684498146.6431105	97	24948	30.7
1684498147.3112063	100	25088	30.88
1684498147.9962683	72	25228	31.05
1684498148.6452868	96	25228	31.05
1684498149.3690672	100	25320	31.16
1684498150.2026675	53	25456	31.33
1684498150.9789598	96	25500	31.38
1684498151.6707358	100	25640	31.56
1684498152.3264399	96	25640	31.56
1684498153.0442739	97	25780	31.73
1684498153.6809232	59	25872	31.84
1684498154.4315233	97	25916	31.9
1684498155.2099628	100	26008	32.01
1684498155.944675	78	26192	32.24
1684498156.6294127	96	26192	32.24
1684498157.2737045	53	26332	32.41
1684498157.932043	95	26332	32.41
1684498158.6422524	100	26424	32.52
1684498159.3719378	95	26468	32.58
1684498160.09306	100	26604	32.74
1684498160.818533	100	26744	32.92
1684498161.5286112	88	26744	32.92
1684498162.1870477	100	26884	33.09
1684498162.823203	92	26884	33.09
1684498163.4732943	100	26976	33.2
1684498164.1052685	95	27112	33.37
1684498164.7619593	100	27156	33.42
1684498165.4164603	90	27296	33.59
1684498166.0781276	96	27296	33.59
1684498166.7231038	100	27436	33.77
1684498167.3789184	95	27436	33.77
1684498168.0550368	100	27528	33.88
1684498168.6870875	96	27664	34.05
1684498169.3349192	100	27708	34.1
1684498169.968301	68	27848	34.27
1684498170.6030772	94	27848	34.27
1684498171.2354488	100	27988	34.45
1684498171.8877425	96	27988	34.45
1684498172.536178	100	28080	34.56
1684498173.1787162	96	28124	34.61
1684498173.8377492	100	28216	34.73
1684498174.4738224	89	28400	34.95
1684498175.121848	97	28400	34.95
1684498175.7565253	51	28540	35.13
1684498176.3957107	96	28540	35.13
1684498177.0380042	64	28632	35.24
1684498177.6904507	68	28676	35.29
1684498178.3270235	100	28768	35.41
1684498178.9612522	96	28812	35.46
1684498179.6009533	100	28952	35.63
1684498180.2443557	96	29092	35.81
1684498180.8872328	96	29092	35.81
1684498181.5364945	70	29184	35.92
1684498182.1695144	60	29228	35.97
1684498182.8216286	100	29320	36.09
1684498183.473941	97	29364	36.14
1684498184.1040711	100	29504	36.31
1684498184.7381198	97	29644	36.48
1684498185.3919575	97	29644	36.48
1684498186.0326307	92	29736	36.6
1684498186.6841075	95	29780	36.65
1684498187.3417034	100	29872	36.77
1684498187.9956021	96	29916	36.82
1684498188.6580043	100	30056	36.99
1684498189.3057504	96	30196	37.16
1684498189.9432976	97	30196	37.16
1684498190.5767627	100	30288	37.28
1684498191.20856	97	30332	37.33
1684498191.8414085	100	30424	37.44
1684498192.4734495	96	30468	37.5
1684498193.104648	100	30608	37.67
1684498193.7602324	96	30748	37.84
1684498194.4256554	100	30748	37.84
1684498195.080344	100	30840	37.96
1684498195.7361605	96	30884	38.01
1684498196.3712606	100	30976	38.12
1684498197.0294044	96	31020	38.18
1684498197.6943693	100	31160	38.35
1684498198.332434	85	31300	38.52
1684498199.025609	95	31300	38.52
1684498199.7241995	100	31392	38.64
1684498200.4083133	96	31436	38.69
1684498201.0623853	100	31528	38.8
1684498201.7022614	93	31712	39.03
1684498202.3586295	100	31712	39.03
1684498202.9968216	96	31852	39.2
1684498203.628224	96	31852	39.2
1684498204.2980726	100	31944	39.32
1684498204.9562526	96	32080	39.48
1684498205.611265	100	32124	39.54
1684498206.2549143	94	32264	39.71
1684498206.9210804	97	32264	39.71
1684498207.5942864	100	32404	39.88
1684498208.2476552	96	32404	39.88
1684498208.9126558	100	32496	39.99
1684498209.5525873	96	32632	40.16
1684498210.215335	63	32676	40.22
1684498210.859507	95	32816	40.39
1684498211.4985745	95	32816	40.39
1684498212.149702	100	32956	40.56
1684498212.8038592	96	32956	40.56
1684498213.4562547	100	33048	40.67
1684498214.110355	95	33184	40.84
1684498214.7694044	91	33228	40.9
1684498215.412109	94	33368	41.07
1684498216.0534651	96	33368	41.07
1684498216.7125096	100	33508	41.24
1684498217.3682132	96	33508	41.24
1684498218.0382283	100	33600	41.35
1684498218.6799006	96	33736	41.52
1684498219.311577	100	33780	41.57
1684498219.9788039	98	33920	41.75
1684498220.6321044	96	33920	41.75
1684498221.2705264	100	34060	41.92
1684498221.9076312	95	34060	41.92
1684498222.565565	100	34152	42.03
1684498223.2016957	96	34288	42.2
1684498223.8654816	100	34332	42.25
1684498224.5233936	97	34472	42.43
1684498225.1546006	94	34472	42.43
1684498225.788985	100	34612	42.6
1684498226.4220073	96	34612	42.6
1684498227.1013722	100	34704	42.71
1684498227.7458096	93	34840	42.88
1684498228.3856337	73	34884	42.93
1684498229.0576463	90	35024	43.11
1684498229.7106643	95	35024	43.11
1684498230.35035	79	35164	43.28
1684498231.0029302	95	35164	43.28
1684498231.6358798	100	35256	43.39
1684498232.3063	95	35392	43.56
1684498232.9996047	98	35436	43.61
1684498233.6540399	95	35576	43.79
1684498234.2963076	96	35576	43.79
1684498234.9449897	100	35716	43.96
1684498235.6012592	96	35716	43.96
1684498236.2404134	100	35808	44.07
1684498236.897302	96	35944	44.24
1684498237.5311675	76	35988	44.29
1684498238.1767693	98	36128	44.46
1684498238.8114417	95	36128	44.46
1684498239.4428465	100	36268	44.64
1684498240.0738225	96	36268	44.64
1684498240.7192988	100	36360	44.75
1684498241.352975	96	36496	44.92
1684498242.0054464	100	36540	44.97
1684498242.660266	98	36680	45.14
1684498243.2988975	96	36680	45.14
1684498243.9334357	100	36820	45.32
1684498244.5887086	96	36820	45.32
1684498245.2554102	100	36912	45.43
1684498245.8975015	95	37048	45.6
1684498246.5473697	68	37092	45.65
1684498247.185297	97	37232	45.82
1684498247.8597353	95	37232	45.82
1684498248.4941692	100	37372	46.0
1684498249.1260512	96	37372	46.0
1684498249.7661345	100	37464	46.11
1684498250.399312	95	37600	46.28
1684498251.0462542	70	37644	46.33
1684498251.7187297	94	37784	46.5
1684498252.3692987	95	37784	46.5
1684498253.0067358	100	37924	46.68
1684498253.7459671	96	38016	46.79
1684498254.4365478	100	38060	46.84
1684498255.1341958	100	38152	46.96
1684498255.7827728	97	38196	47.01
1684498256.4812295	100	38336	47.18
1684498257.2104065	58	38476	47.35
1684498257.9079463	97	38476	47.35
1684498258.6206613	100	38568	47.47
1684498259.2631195	96	38612	47.52
1684498259.9120824	100	38704	47.64
1684498260.6457472	75	38888	47.86
1684498261.285051	96	38888	47.86
1684498262.0409498	100	39028	48.03
1684498262.7820196	93	39120	48.15
1684498263.488031	48	39164	48.2
1684498264.1375573	97	39256	48.31
1684498264.7773485	68	39300	48.37
1684498265.5040648	100	39440	48.54
1684498266.1606126	94	39440	48.54
1684498266.9042547	100	39580	48.71
1684498267.593835	98	39672	48.83
1684498268.3234336	96	39716	48.88
1684498268.9719973	100	39808	48.99
1684498269.6053145	95	39992	49.22
1684498270.307629	96	39992	49.22
1684498271.0202532	100	40132	49.39
1684498271.7366421	96	40132	49.39
1684498272.4732614	97	40268	49.56
1684498273.1864033	89	40360	49.67
1684498273.8343	64	40404	49.73
1684498274.494351	100	40544	49.9
1684498275.1513398	95	40544	49.9
1684498275.815004	100	40684	50.07
1684498276.46867	95	40776	50.19
1684498277.1358156	100	40820	50.24
1684498277.7930727	98	40912	50.35
1684498278.4492598	94	40956	50.41
1684498279.0937483	100	41096	50.58
1684498279.747671	96	41096	50.58
1684498280.3856542	100	41236	50.75
1684498281.0432315	76	41328	50.86
1684498281.682119	61	41372	50.92
1684498282.3434715	95	41464	51.03
1684498282.997192	95	41508	51.09
1684498283.6349177	100	41648	51.26
1684498284.2723105	96	41648	51.26
1684498284.9042168	100	41788	51.43
1684498285.5588515	76	41880	51.54
1684498286.2260492	81	41924	51.6
1684498286.8666158	92	42016	51.71
1684498287.529006	96	42060	51.77
1684498288.1844103	100	42200	51.94
1684498288.8405364	94	42200	51.94
1684498289.5337262	100	42340	52.11
1684498290.1788077	88	42432	52.22
1684498290.8297741	62	42476	52.28
1684498291.5237632	96	42568	52.39
1684498292.2488954	96	42612	52.44
1684498292.9623098	100	42752	52.62
1684498293.6294715	95	42892	52.79
1684498294.2697783	96	42892	52.79
1684498294.9143956	100	42984	52.9
1684498295.5609877	96	43028	52.96
1684498296.231166	100	43120	53.07
1684498296.8896568	95	43304	53.3
1684498297.5501916	100	43304	53.3
1684498298.1819754	100	43444	53.47
1684498298.8161235	97	43444	53.47
1684498299.450103	100	43536	53.58
1684498300.083569	97	43580	53.64
1684498300.7493618	100	43672	53.75
1684498301.4009256	94	43856	53.98
1684498302.0589244	95	43856	53.98
1684498302.6900961	99	43996	54.15
1684498303.3234665	96	43996	54.15
1684498303.9627073	100	44088	54.26
1684498304.5975964	96	44132	54.32
1684498305.2563622	100	44224	54.43
1684498305.9249842	88	44408	54.66
1684498306.5576625	96	44408	54.66
1684498307.2160199	97	44548	54.83
1684498307.856603	96	44548	54.83
1684498308.5061877	100	44640	54.94
1684498309.1392205	96	44684	55.0
1684498309.7927625	100	44776	55.11
1684498310.4256134	91	44960	55.33
1684498311.0602834	97	44960	55.33
1684498311.7123232	94	45100	55.51
1684498312.380616	94	45100	55.51
1684498313.0408213	100	45192	55.62
1684498313.676136	96	45236	55.67
1684498314.327668	100	45328	55.79
1684498314.961483	94	45512	56.01
1684498315.6260388	98	45512	56.01
1684498316.2673595	93	45652	56.19
1684498316.9288106	95	45652	56.19
1684498317.583615	100	45744	56.3
1684498318.2372758	96	45788	56.35
1684498318.8956614	100	45880	56.47
1684498319.5457458	96	46064	56.69
1684498320.1930635	100	46064	56.69
1684498320.8501058	100	46204	56.87
1684498321.506135	96	46204	56.87
1684498322.1618743	100	46296	56.98
1684498322.8058443	96	46340	57.03
1684498323.4855475	100	46432	57.15
1684498324.1401772	95	46616	57.37
1684498324.7787242	96	46616	57.37
1684498325.4079893	97	46756	57.55
1684498326.0638273	94	46756	57.55
1684498326.7035537	100	46848	57.66
1684498327.3376763	93	46892	57.71
1684498327.980843	100	46984	57.83
1684498328.6214557	93	47168	58.05
1684498329.2527971	96	47168	58.05
1684498329.9043584	97	47308	58.22
1684498330.561973	94	47308	58.22
1684498331.2019112	100	47400	58.34
1684498331.8443494	96	47444	58.39
1684498332.4920168	100	47536	58.51
1684498333.1456208	95	47720	58.73
1684498333.7839634	97	47720	58.73
1684498334.431748	97	47860	58.9
1684498335.0711393	95	47860	58.9
1684498335.7122545	100	47952	59.02
1684498336.3495834	95	47996	59.07
1684498336.9856048	100	48088	59.18
1684498337.6411314	91	48272	59.41
1684498338.2911584	98	48272	59.41
1684498338.9327943	96	48412	59.58
1684498339.5646746	89	48412	59.58
1684498340.2010293	97	48504	59.7
1684498340.8336887	94	48548	59.75
1684498341.4806585	100	48640	59.86
1684498342.1181965	93	48824	60.09
1684498342.7486684	97	48824	60.09
1684498343.4078808	95	48964	60.26
1684498344.065456	95	48964	60.26
1684498344.7135296	100	49056	60.38
1684498345.3489847	96	49100	60.43
1684498346.0025222	100	49192	60.54
1684498346.6420748	95	49376	60.77
1684498347.290713	100	49376	60.77
1684498347.934364	96	49516	60.94
1684498348.5681508	95	49516	60.94
1684498349.2005777	99	49608	61.06
1684498349.8348947	96	49652	61.11
1684498350.4952056	100	49744	61.22
1684498351.1317174	94	49928	61.45
1684498351.76448	100	49928	61.45
1684498352.4228132	96	50068	61.62
1684498353.0642602	95	50068	61.62
1684498353.7079248	100	50160	61.73
1684498354.3488314	95	50204	61.79
1684498354.9818633	100	50296	61.9
1684498355.6532753	96	50480	62.13
1684498356.3042674	100	50480	62.13
1684498356.958939	96	50620	62.3
1684498357.592888	96	50620	62.3
1684498358.2210965	100	50712	62.41
1684498358.8758786	96	50756	62.47
1684498359.5104864	100	50848	62.58
1684498360.1415608	96	51032	62.81
1684498360.7738168	100	51032	62.81
1684498361.4168465	95	51172	62.98
1684498362.0509229	96	51172	62.98
1684498362.683445	100	51264	63.09
1684498363.321138	96	51308	63.15
1684498363.95274	100	51400	63.26
1684498364.6014855	95	51584	63.49
1684498365.3237245	100	51584	63.49
1684498365.986893	100	51724	63.66
1684498366.638336	96	51724	63.66
1684498367.2863655	100	51816	63.77
1684498367.931632	95	51952	63.94
1684498368.7328267	94	51996	63.99
1684498369.4073112	96	52136	64.17
1684498370.1183968	96	52276	64.34
1684498370.7799714	100	52276	64.34
1684498371.4592414	81	52368	64.45
1684498372.1619189	96	52412	64.51
1684498372.90996	97	52548	64.67
1684498373.638556	93	52688	64.85
1684498374.3366847	96	52688	64.85
1684498375.0441449	100	52828	65.02
1684498375.6812658	96	52920	65.13
1684498376.3628552	65	52964	65.19
1684498376.99396	79	53056	65.3
1684498377.7262533	94	53100	65.35
1684498378.4281113	100	53240	65.53
1684498379.1204216	88	53380	65.7
1684498379.7822218	97	53380	65.7
1684498380.4388473	65	53472	65.81
1684498381.1422873	96	53516	65.87
1684498381.8709207	100	53652	66.03
1684498382.6451604	95	53792	66.2
1684498383.357873	96	53792	66.2
1684498384.013986	100	53932	66.38
1684498384.7998652	98	54024	66.49
1684498385.5274782	96	54068	66.54
1684498386.2424307	100	54204	66.71
1684498386.9405594	96	54344	66.88
1684498387.595561	97	54344	66.88
1684498388.2272236	100	54484	67.06
1684498388.8719	96	54484	67.06
1684498389.5071502	100	54576	67.17
1684498390.16449	90	54712	67.34
1684498390.8020368	100	54756	67.39
1684498391.4572253	94	54896	67.56
1684498392.114386	97	54896	67.56
1684498392.7703187	100	55036	67.74
1684498393.4049246	95	55036	67.74
1684498394.039294	100	55128	67.85
1684498394.6884372	95	55264	68.02
1684498395.3269062	100	55308	68.07
1684498395.9817529	100	55448	68.24
1684498396.6373096	95	55448	68.24
1684498397.2942662	100	55588	68.42
1684498397.9462802	96	55588	68.42
1684498398.6006806	100	55680	68.53
1684498399.2549326	94	55816	68.7
1684498399.9104812	96	55860	68.75
1684498400.5594287	97	56000	68.92
1684498401.2174253	94	56000	68.92
1684498401.8639224	96	56140	69.09
1684498402.518572	96	56140	69.09
1684498403.1896496	100	56232	69.21
1684498403.848512	95	56368	69.38
1684498404.4922595	100	56412	69.43
1684498405.1296995	83	56552	69.6
1684498405.7700133	94	56552	69.6
1684498406.4021301	100	56692	69.77
1684498407.049419	96	56692	69.77
1684498407.6951134	100	56784	69.89
1684498408.3414288	96	56828	69.94
1684498409.011482	100	56920	70.05
1684498409.6676283	92	57104	70.28
1684498410.318285	95	57104	70.28
1684498410.9797149	97	57244	70.45
1684498411.6350124	93	57244	70.45
1684498412.2913609	95	57336	70.57
1684498412.948354	95	57380	70.62
1684498413.5996685	100	57472	70.73
1684498414.2519412	95	57656	70.96
1684498414.907284	100	57656	70.96
1684498415.5433388	96	57796	71.13
1684498416.183942	96	57796	71.13
1684498416.8168604	100	57888	71.25
1684498417.4460995	96	57932	71.3
1684498418.0932314	100	58024	71.41
1684498418.730057	96	58208	71.64
1684498419.3639796	100	58208	71.64
1684498419.9990544	95	58348	71.81
1684498420.632932	95	58348	71.81
1684498421.2687705	98	58440	71.93
1684498421.9025538	95	58484	71.98
1684498422.5526583	100	58576	72.09
1684498423.1843884	89	58664	72.2
1684498423.8534281	100	58760	72.32
1684498424.488752	95	58900	72.49
1684498425.1600227	100	58900	72.49
1684498425.803272	100	58992	72.6
1684498426.437434	84	59036	72.66
1684498427.0929668	100	59128	72.77
1684498427.7465565	96	59172	72.83
1684498428.4298084	100	59312	73.0
1684498429.065794	88	59452	73.17
1684498429.7068715	95	59452	73.17
1684498430.363757	78	59544	73.28
1684498431.0219147	57	59588	73.34
1684498431.6799028	100	59680	73.45
1684498432.3244498	95	59724	73.51
1684498432.955111	100	59864	73.68
1684498433.610257	91	60004	73.85
1684498434.2657084	96	60004	73.85
1684498434.9221525	92	60096	73.96
1684498435.5786707	46	60140	74.02
1684498436.236623	100	60232	74.13
1684498436.8834128	96	60276	74.18
1684498437.5561237	100	60416	74.36
1684498438.199896	95	60556	74.53
1684498438.8481922	100	60556	74.53
1684498439.5094435	98	60648	74.64
1684498440.1549177	77	60692	74.7
1684498440.790806	100	60784	74.81
1684498441.438003	96	60828	74.86
1684498442.0946074	100	60968	75.04
1684498442.7327504	83	61108	75.21
1684498443.3702703	95	61108	75.21
1684498444.0293093	67	61200	75.32
1684498444.6768951	66	61244	75.38
1684498445.3232558	100	61336	75.49
1684498445.9797742	94	61380	75.54
1684498446.630343	100	61520	75.72
1684498447.2632387	96	61660	75.89
1684498447.9189773	96	61660	75.89
1684498448.56504	74	61752	76.0
1684498449.2084455	60	61796	76.06
1684498449.8475244	100	61888	76.17
1684498450.490362	95	61932	76.22
1684498451.1461992	100	62072	76.4
1684498451.7769248	88	62212	76.57
1684498452.4091592	95	62212	76.57
1684498453.042233	82	62304	76.68
1684498453.6806734	68	62348	76.74
1684498454.3315423	99	62440	76.85
1684498454.9668367	88	62484	76.9
1684498455.6061566	100	62624	77.07
1684498456.237997	95	62764	77.25
1684498456.879041	96	62764	77.25
1684498457.5258782	81	62856	77.36
1684498458.1616745	64	62900	77.41
1684498458.8190398	100	62992	77.53
1684498459.4627204	96	63036	77.58
1684498460.0942025	100	63176	77.75
1684498460.724476	82	63316	77.93
1684498461.3554423	96	63316	77.93
1684498461.990196	75	63408	78.04
1684498462.6264153	68	63452	78.09
1684498463.2819536	99	63544	78.21
1684498463.9162374	96	63588	78.26
1684498464.5535707	100	63728	78.43
1684498465.1938593	95	63728	78.43
1684498465.8561766	100	63868	78.61
1684498466.5126565	82	63960	78.72
1684498467.1924014	100	64004	78.77
1684498467.8286254	95	64096	78.89
1684498468.5005393	63	64140	78.94
1684498469.1333387	53	64280	79.11
1684498469.762548	94	64280	79.11
1684498470.4101346	100	64420	79.29
1684498471.0789292	96	64420	79.29
1684498471.7225382	100	64512	79.4
1684498472.371388	93	64648	79.57
1684498473.013059	77	64692	79.62
1684498473.6546683	96	64832	79.79
1684498474.3072624	96	64832	79.79
1684498474.9475923	89	64972	79.96
1684498475.7302027	96	65064	80.08
1684498476.4212594	100	65108	80.13
1684498477.0903692	75	65200	80.25
1684498477.895411	96	65244	80.3
1684498478.6663923	100	65384	80.47
1684498479.4956083	100	65524	80.64
1684498480.3259382	57	65616	80.76
1684498481.1228032	96	65660	80.81
1684498481.8478806	100	65752	80.92
1684498482.5154216	96	65936	81.15
1684498483.1991634	96	65936	81.15
1684498483.887903	53	66076	81.32
1684498484.6266625	89	66076	81.32
1684498485.363551	100	66168	81.44
1684498486.0772722	83	66304	81.6
1684498486.7781775	96	66348	81.66
1684498487.438494	55	66488	81.83
1684498488.089091	91	66488	81.83
1684498488.7602274	100	66628	82.0
1684498489.487465	90	66720	82.12
1684498490.2175808	74	66764	82.17
1684498490.9035625	77	66856	82.28
1684498491.5614343	83	66900	82.34
1684498492.226765	100	67040	82.51
1684498492.94413	96	67040	82.51
1684498493.6218839	100	67180	82.68
1684498494.3481147	91	67272	82.8
1684498495.1126564	96	67316	82.85
1684498495.79615	100	67408	82.96
1684498496.4555173	91	67592	83.19
1684498497.091508	97	67592	83.19
1684498497.7507172	76	67732	83.36
1684498498.4169624	95	67732	83.36
1684498499.0915275	100	67824	83.47
1684498499.7483532	95	67960	83.64
1684498500.380573	100	68004	83.7
1684498501.0140646	94	68144	83.87
1684498501.6743343	96	68144	83.87
1684498502.3067968	99	68284	84.04
1684498502.9421997	94	68284	84.04
1684498503.6270003	100	68376	84.15
1684498504.2588382	96	68512	84.32
1684498504.891186	100	68556	84.38
1684498505.5439262	90	68696	84.55
